unique_id,canonical_bitmask,orientations,canonical_coords,black_remaining,white_remaining,diff_black_minus_white,parity_possible,solution_count
758651,8660050,8,a2 a5 b1 b5 c2 d1 d6,16,13,3,1,0
758652,25233554,8,a2 a5 b2 b6 c5 d6 e1,12,17,-5,1,0
758653,4530258,8,a2 a5 b1 c2 c5 d1 d5,16,13,3,1,0
758654,42018834,8,a2 a5 b6 c2 c5 d6 e2,14,15,-1,1,0
758655,620757322,8,a2 a4 b1 b3 e1 e3 e6,16,13,3,1,0
758656,338002,8,a2 a5 b1 b6 c2 c5 d1,15,14,1,1,0
758657,467026,8,a2 a5 b1 c2 c5 c6 d1,16,13,3,1,0
758658,8724562,8,a2 a5 b1 c2 c5 d1 d6,15,14,1,1,0
758659,25241618,8,a2 a5 b6 c2 c5 d6 e1,13,16,-3,1,0
758660,42534930,8,a2 a5 b6 c5 d2 d6 e2,13,16,-3,1,0
758661,620759572,8,a3 a5 b4 b6 e1 e3 e6,12,17,-5,1,0
758662,4466770,8,a2 a5 b1 b6 c2 d1 d5,16,13,3,1,0
758663,4595794,8,a2 a5 b1 c2 c6 d1 d5,17,12,5,1,0
758664,9242642,8,a2 a5 b6 c5 d1 d2 d6,13,16,-3,1,0
758665,25757714,8,a2 a5 b6 c5 d2 d6 e1,12,17,-5,1,0
758666,587205140,8,a3 a5 b4 b6 e1 e2 e6,13,16,-3,1,0
758667,42010706,8,a2 a5 b1 b6 c5 d6 e2,14,15,-1,1,0
758668,42014738,8,a2 a5 b6 c1 c5 d6 e2,13,16,-3,1,0
758669,42272786,8,a2 a5 b6 c5 d1 d6 e2,14,15,-1,1,0
758670,58787858,8,a2 a5 b6 c5 d6 e1 e2,13,16,-3,1,0
758671,2155939922,8,a2 a5 b1 b6 c5 d6 f2,13,16,-3,1,0
758672,2155943954,8,a2 a5 b6 c1 c5 d6 f2,12,17,-5,1,0
758673,2156202002,8,a2 a5 b6 c5 d1 d6 f2,13,16,-3,1,0
758674,2172717074,8,a2 a5 b6 c5 d6 e1 f2,12,17,-5,1,0
758675,8661074,8,a2 a5 b1 b6 c2 d1 d6,15,14,1,1,0
758676,25233490,8,a2 a5 b1 b6 c5 d6 e1,13,16,-3,1,0
758677,8722450,8,a2 a5 b6 c1 c5 d1 d6,13,16,-3,1,0
758678,25237522,8,a2 a5 b6 c1 c5 d6 e1,12,17,-5,1,0
758679,4531266,8,a2 b1 b5 c2 c5 d1 d5,17,12,5,1,0
758680,42018960,8,a5 b2 b6 c2 c5 d6 e2,13,16,-3,1,0
758681,419432980,8,a3 a5 b4 b6 e1 e4 e5,12,17,-5,1,0
758682,339010,8,a2 b1 b5 b6 c2 c5 d1,16,13,3,1,0
758683,468034,8,a2 b1 b5 c2 c5 c6 d1,17,12,5,1,0
758684,8725570,8,a2 b1 b5 c2 c5 d1 d6,16,13,3,1,0
758685,25241744,8,a5 b2 b6 c2 c5 d6 e1,12,17,-5,1,0
758686,42535056,8,a5 b2 b6 c5 d2 d6 e2,12,17,-5,1,0
758688,4467778,8,a2 b1 b5 b6 c2 d1 d5,17,12,5,1,0
758690,9242768,8,a5 b2 b6 c5 d1 d2 d6,12,17,-5,1,0
758692,318769684,8,a3 a5 b4 b6 e1 e2 e5,12,17,-5,1,0
758693,42010832,8,a5 b1 b2 b6 c5 d6 e2,13,16,-3,1,0
758694,42014864,8,a5 b2 b6 c1 c5 d6 e2,12,17,-5,1,0
758695,42272912,8,a5 b2 b6 c5 d1 d6 e2,13,16,-3,1,0
758696,58787984,8,a5 b2 b6 c5 d6 e1 e2,12,17,-5,1,0
758697,2155940048,8,a5 b1 b2 b6 c5 d6 f2,12,17,-5,1,0
758699,2156202128,8,a5 b2 b6 c5 d1 d6 f2,12,17,-5,1,0
758701,8662082,8,a2 b1 b5 b6 c2 d1 d6,16,13,3,1,0
758702,25233616,8,a5 b1 b2 b6 c5 d6 e1,12,17,-5,1,0
758703,8722576,8,a5 b2 b6 c1 c5 d1 d6,12,17,-5,1,0
758705,42543120,8,a5 b6 c2 c5 d2 d6 e2,13,16,-3,1,0
758706,218106388,8,a3 a5 b4 b6 e1 e3 e4,12,17,-5,1,0
758707,4532290,8,a2 b1 b6 c2 c5 d1 d5,16,13,3,1,0
758708,4661314,8,a2 b1 c2 c5 c6 d1 d5,17,12,5,1,0
758709,9250832,8,a5 b6 c2 c5 d1 d2 d6,13,16,-3,1,0
758710,25765904,8,a5 b6 c2 c5 d2 d6 e1,12,17,-5,1,0
758711,184551956,8,a3 a5 b4 b6 e1 e2 e4,13,16,-3,1,0
758712,42018896,8,a5 b1 b6 c2 c5 d6 e2,14,15,-1,1,0
758713,42022928,8,a5 b6 c1 c2 c5 d6 e2,13,16,-3,1,0
758714,42280976,8,a5 b6 c2 c5 d1 d6 e2,14,15,-1,1,0
758715,58796048,8,a5 b6 c2 c5 d6 e1 e2,13,16,-3,1,0
758716,2155948112,8,a5 b1 b6 c2 c5 d6 f2,13,16,-3,1,0
758717,2155952144,8,a5 b6 c1 c2 c5 d6 f2,12,17,-5,1,0
758718,2156210192,8,a5 b6 c2 c5 d1 d6 f2,13,16,-3,1,0
758719,2168985616,8,a5 b6 c1 d2 d5 e1 f2,12,17,-5,1,0
758720,8726594,8,a2 b1 b6 c2 c5 d1 d6,15,14,1,1,0
758721,25241680,8,a5 b1 b6 c2 c5 d6 e1,13,16,-3,1,0
758722,8730640,8,a5 b6 c1 c2 c5 d1 d6,13,16,-3,1,0
758723,25245712,8,a5 b6 c1 c2 c5 d6 e1,12,17,-5,1,0
758724,117443092,8,a3 a5 b4 b6 e1 e2 e3,12,17,-5,1,0
758725,42534992,8,a5 b1 b6 c5 d2 d6 e2,13,16,-3,1,0
758726,42539024,8,a5 b6 c1 c5 d2 d6 e2,12,17,-5,1,0
758727,42797072,8,a5 b6 c5 d1 d2 d6 e2,13,16,-3,1,0
758728,59312144,8,a5 b6 c5 d2 d6 e1 e2,12,17,-5,1,0
758729,2156464208,8,a5 b1 b6 c5 d2 d6 f2,12,17,-5,1,0
758731,2156726288,8,a5 b6 c5 d1 d2 d6 f2,12,17,-5,1,0
758733,9242704,8,a5 b1 b6 c5 d1 d2 d6,13,16,-3,1,0
758734,25757776,8,a5 b1 b6 c5 d2 d6 e1,12,17,-5,1,0
758735,9246736,8,a5 b6 c1 c5 d1 d2 d6,12,17,-5,1,0
758737,2189494352,8,a5 b1 b6 c5 d6 e2 f2,13,16,-3,1,0
758738,2173178896,8,a5 b5 c1 d2 d6 e1 f2,12,17,-5,1,0
758739,2164921360,8,a5 b5 c1 c6 d2 e1 f2,13,16,-3,1,0
758740,2164792336,8,a5 b5 b6 c1 d2 e1 f2,12,17,-5,1,0
758741,42272848,8,a5 b1 b6 c5 d1 d6 e2,14,15,-1,1,0
758742,58787920,8,a5 b1 b6 c5 d6 e1 e2,13,16,-3,1,0
758743,42276880,8,a5 b6 c1 c5 d1 d6 e2,13,16,-3,1,0
758744,58791952,8,a5 b6 c1 c5 d6 e1 e2,12,17,-5,1,0
758745,2156202064,8,a5 b1 b6 c5 d1 d6 f2,13,16,-3,1,0
758746,2172717136,8,a5 b1 b6 c5 d6 e1 f2,12,17,-5,1,0
758747,2156206096,8,a5 b6 c1 c5 d1 d6 f2,12,17,-5,1,0
758936,34342994,8,a2 a5 b1 b6 d1 d2 e2,15,14,1,1,0
758969,2164263316,8,a3 a5 b2 b3 b6 e1 f2,12,17,-5,1,0
759032,272724,8,a3 a5 b1 b3 b6 c2 d1,15,14,1,1,0
759121,2148272210,8,a2 a5 b1 b6 d1 d2 f2,14,15,-1,1,0
759154,2164263252,8,a3 a5 b1 b3 b6 e1 f2,13,16,-3,1,0
759289,788818,8,a2 a5 b1 b3 b6 d1 d2,15,14,1,1,0
759322,2164328724,8,a3 a5 b3 b6 c5 e1 f2,12,17,-5,1,0
759349,1091860,8,a3 a5 b3 b6 c2 c4 d3,15,14,1,1,0
759456,804946,8,a2 a5 b1 b6 c3 d1 d2,14,15,-1,1,0
759489,2164295956,8,a3 a5 b3 b6 c4 e1 f2,13,16,-3,1,0
759605,1837138,8,a2 a5 b1 b6 d1 d2 d3,15,14,1,1,0
759638,2164279572,8,a3 a5 b3 b6 c3 e1 f2,12,17,-5,1,0
759737,67897426,8,a2 a5 b1 b6 d1 d2 e3,14,15,-1,1,0
759770,2164271380,8,a3 a5 b3 b6 c2 e1 f2,13,16,-3,1,0
759834,17307924,8,a3 a5 b3 b6 c1 d2 e1,12,17,-5,1,0
759853,2164392522,8,a2 a4 b1 b4 c6 e1 f2,15,14,1,1,0
759886,2164267284,8,a3 a5 b3 b6 c1 e1 f2,12,17,-5,1,0
759966,2172651796,8,a3 a5 b3 b6 d6 e1 f2,12,17,-5,1,0
760021,789074,8,a2 a5 b1 b4 b6 d1 d2,14,15,-1,1,0
760054,2168457492,8,a3 a5 b3 b6 d5 e1 f2,13,16,-3,1,0
760096,821330,8,a2 a5 b1 b6 c4 d1 d2,15,14,1,1,0
760129,2166360340,8,a3 a5 b3 b6 d4 e1 f2,12,17,-5,1,0
760159,2885714,8,a2 a5 b1 b6 d1 d2 d4,14,15,-1,1,0
760192,2164307984,8,a5 b6 c1 c2 c4 e1 f2,13,16,-3,1,0
760211,79693906,8,a2 a5 b1 b6 d5 d6 e3,14,15,-1,1,0
760244,2164275728,8,a5 b4 b6 c1 c2 e1 f2,12,17,-5,1,0
760253,2172650058,8,a2 a4 b1 b4 d6 e1 f2,14,15,-1,1,0
760287,789586,8,a2 a5 b1 b5 b6 d1 d2,15,14,1,1,0
760294,854098,8,a2 a5 b1 b6 c5 d1 d2,14,15,-1,1,0
760300,4982866,8,a2 a5 b1 b6 d1 d2 d5,15,14,1,1,0
760305,46139474,8,a2 a5 b1 b6 d5 d6 e2,15,14,1,1,0
760309,2160068690,8,a2 a5 b1 b6 d5 d6 f2,14,15,-1,1,0
760312,2176845842,8,a2 a5 b6 d5 d6 e1 f2,13,16,-3,1,0
760313,9177170,8,a2 a5 b1 b6 d1 d2 d6,14,15,-1,1,0
760314,29362258,8,a2 a5 b1 b6 d5 d6 e1,14,15,-1,1,0
760338,2176845968,8,a5 b2 b6 d5 d6 e1 f2,12,17,-5,1,0
760357,2168469520,8,a5 b6 c1 c2 d5 e1 f2,13,16,-3,1,0
760358,9242690,8,a2 b1 b6 c5 d1 d2 d6,14,15,-1,1,0
760370,2164340752,8,a5 b6 c1 c2 c5 e1 f2,12,17,-5,1,0
760374,29890576,8,a5 b6 c1 d2 d5 d6 e1,12,17,-5,1,0
760378,2164276240,8,a5 b5 b6 c1 c2 e1 f2,13,16,-3,1,0
760384,2176845904,8,a5 b1 b6 d5 d6 e1 f2,13,16,-3,1,0
760386,2172663824,8,a5 b6 c1 c2 d6 e1 f2,12,17,-5,1,0
760445,272596,8,a3 a5 b1 b2 b6 c2 d1,14,15,-1,1,0
760533,2164264010,8,a2 a4 b1 b5 b6 e1 f2,15,14,1,1,0
760566,2164263124,8,a3 a5 b1 b2 b6 e1 f2,12,17,-5,1,0
760701,33818962,8,a2 a5 b1 b3 b6 d1 e2,16,13,3,1,0
760867,33835090,8,a2 a5 b1 b6 c3 d1 e2,15,14,1,1,0
760900,2164295828,8,a3 a5 b2 b6 c4 e1 f2,12,17,-5,1,0
760997,169084994,8,a2 b1 b6 d1 d3 e2 e4,17,12,5,1,0
761015,34867282,8,a2 a5 b1 b6 d1 d3 e2,16,13,3,1,0
761146,100927570,8,a2 a5 b1 b6 d1 e2 e3,15,14,1,1,0
761179,2164267408,8,a5 b2 b3 b6 c1 e1 f2,12,17,-5,1,0
761261,2164393034,8,a2 a4 b1 b5 c6 e1 f2,16,13,3,1,0
761417,33819218,8,a2 a5 b1 b4 b6 d1 e2,15,14,1,1,0
761450,2168457364,8,a3 a5 b2 b6 d5 e1 f2,12,17,-5,1,0
761492,33851474,8,a2 a5 b1 b6 c4 d1 e2,16,13,3,1,0
761555,35915858,8,a2 a5 b1 b6 d1 d4 e2,15,14,1,1,0
761588,2164299920,8,a5 b2 b6 c1 c4 e1 f2,12,17,-5,1,0
761607,168036434,8,a2 a5 b1 b6 d1 e2 e4,16,13,3,1,0
761649,2172650570,8,a2 a4 b1 b5 d6 e1 f2,15,14,1,1,0
761683,33819730,8,a2 a5 b1 b5 b6 d1 e2,16,13,3,1,0
761690,33884242,8,a2 a5 b1 b6 c5 d1 e2,15,14,1,1,0
761696,38013010,8,a2 a5 b1 b6 d1 d5 e2,16,13,3,1,0
761701,302254162,8,a2 a5 b1 b6 d1 e2 e5,15,14,1,1,0
761705,2424309842,8,a2 a5 b1 b6 d6 e5 f2,13,16,-3,1,0
761708,2441086994,8,a2 a5 b6 d6 e1 e5 f2,12,17,-5,1,0
761709,42207314,8,a2 a5 b1 b6 d1 d6 e2,15,14,1,1,0
761710,293603410,8,a2 a5 b1 b6 d6 e1 e5,13,16,-3,1,0
761753,2168461456,8,a5 b2 b6 c1 d5 e1 f2,12,17,-5,1,0
761754,42272834,8,a2 b1 b6 c5 d1 d6 e2,15,14,1,1,0
761774,2164268176,8,a5 b2 b5 b6 c1 e1 f2,12,17,-5,1,0
761780,2441087056,8,a5 b1 b6 d6 e1 e5 f2,12,17,-5,1,0
761820,338004,8,a3 a5 b1 b6 c2 c5 d1,14,15,-1,1,0
761895,2147748178,8,a2 a5 b1 b3 b6 d1 f2,15,14,1,1,0
761928,2164328532,8,a3 a5 b1 b6 c5 e1 f2,12,17,-5,1,0
761955,305236,8,a3 a5 b1 b6 c2 c4 d1,15,14,1,1,0
762042,2147764306,8,a2 a5 b1 b6 c3 d1 f2,14,15,-1,1,0
762075,2164295764,8,a3 a5 b1 b6 c4 e1 f2,13,16,-3,1,0
762085,288852,8,a3 a5 b1 b6 c2 c3 d1,14,15,-1,1,0
762172,2148796498,8,a2 a5 b1 b6 d1 d3 f2,15,14,1,1,0
762205,2164279380,8,a3 a5 b1 b6 c3 e1 f2,12,17,-5,1,0
762213,8661076,8,a3 a5 b1 b6 c2 d1 d6,14,15,-1,1,0
762225,4466772,8,a3 a5 b1 b6 c2 d1 d5,15,14,1,1,0
762238,2369620,8,a3 a5 b1 b6 c2 d1 d4,14,15,-1,1,0
762250,1321044,8,a3 a5 b1 b6 c2 d1 d3,15,14,1,1,0
762261,796756,8,a3 a5 b1 b6 c2 d1 d2,14,15,-1,1,0
762272,25233482,8,a2 a4 b1 b6 c5 d6 e1,14,15,-1,1,0
762273,42010698,8,a2 a4 b1 b6 c5 d6 e2,15,14,1,1,0
762274,75565130,8,a2 a4 b1 b6 c5 d6 e3,14,15,-1,1,0
762275,67381332,8,a3 a5 b1 b6 c2 d1 e3,14,15,-1,1,0
762276,33826900,8,a3 a5 b1 b6 c2 d1 e2,15,14,1,1,0
762277,2155939914,8,a2 a4 b1 b6 c5 d6 f2,14,15,-1,1,0
762278,2172653834,8,a2 a4 b3 c1 d6 e1 f2,14,15,-1,1,0
762279,2164396298,8,a2 a4 b3 c1 c6 e1 f2,15,14,1,1,0
762280,2147756116,8,a3 a5 b1 b6 c2 d1 f2,14,15,-1,1,0
762286,2164328522,8,a2 a4 b1 b6 c5 e1 f2,14,15,-1,1,0
762319,2164267282,8,a2 a5 b3 b6 c1 e1 f2,13,16,-3,1,0
762379,2172651604,8,a3 a5 b1 b6 d6 e1 f2,12,17,-5,1,0
762432,2147748434,8,a2 a5 b1 b4 b6 d1 f2,14,15,-1,1,0
762465,2168457300,8,a3 a5 b1 b6 d5 e1 f2,13,16,-3,1,0
762507,2147780690,8,a2 a5 b1 b6 c4 d1 f2,15,14,1,1,0
762540,2166360148,8,a3 a5 b1 b6 d4 e1 f2,12,17,-5,1,0
762570,2149845074,8,a2 a5 b1 b6 d1 d4 f2,14,15,-1,1,0
762603,2164299794,8,a2 a5 b6 c1 c4 e1 f2,13,16,-3,1,0
762622,2168457290,8,a2 a4 b1 b6 d5 e1 f2,15,14,1,1,0
762655,2164267538,8,a2 a5 b4 b6 c1 e1 f2,12,17,-5,1,0
762664,2172651594,8,a2 a4 b1 b6 d6 e1 f2,14,15,-1,1,0
762698,2147748946,8,a2 a5 b1 b5 b6 d1 f2,15,14,1,1,0
762705,2147813458,8,a2 a5 b1 b6 c5 d1 f2,14,15,-1,1,0
762711,2151942226,8,a2 a5 b1 b6 d1 d5 f2,15,14,1,1,0
762716,2416183378,8,a2 a5 b1 b6 d1 e5 f2,14,15,-1,1,0
762720,2701133898,8,a2 a4 b1 b6 e1 e6 f2,15,14,1,1,0
762723,2701133908,8,a3 a5 b1 b6 e1 e6 f2,13,16,-3,1,0
762724,2156136530,8,a2 a5 b1 b6 d1 d6 f2,14,15,-1,1,0
762725,2684618834,8,a2 a5 b1 b6 d1 e6 f2,15,14,1,1,0
762749,2432698452,8,a3 a5 b1 b6 e1 e5 f2,12,17,-5,1,0
762768,2168461330,8,a2 a5 b6 c1 d5 e1 f2,13,16,-3,1,0
762769,2156202050,8,a2 b1 b6 c5 d1 d6 f2,14,15,-1,1,0
762781,2164332562,8,a2 a5 b6 c1 c5 e1 f2,12,17,-5,1,0
762785,2172721154,8,a2 b6 c1 c5 d6 e1 f2,12,17,-5,1,0
762789,2164268050,8,a2 a5 b5 b6 c1 e1 f2,13,16,-3,1,0
762795,2701137938,8,a2 a5 b6 c1 e1 e6 f2,13,16,-3,1,0
762797,2172655634,8,a2 a5 b6 c1 d6 e1 f2,12,17,-5,1,0
762910,280914,8,a2 a5 b1 b3 b6 c3 d1,15,14,1,1,0
762943,2164361236,8,a3 a5 b6 c4 c5 e1 f2,12,17,-5,1,0
763043,1313106,8,a2 a5 b1 b3 b6 d1 d3,16,13,3,1,0
763160,67373394,8,a2 a5 b1 b3 b6 d1 e3,15,14,1,1,0
763193,2164336660,8,a3 a5 b6 c2 c5 e1 f2,12,17,-5,1,0
763262,2164400202,8,a2 a4 b1 c2 c6 e1 f2,16,13,3,1,0
763350,265042,8,a2 a5 b1 b3 b4 b6 d1,15,14,1,1,0
763383,2168522772,8,a3 a5 b6 c5 d5 e1 f2,12,17,-5,1,0
763425,297298,8,a2 a5 b1 b3 b6 c4 d1,16,13,3,1,0
763488,2361682,8,a2 a5 b1 b3 b6 d1 d4,15,14,1,1,0
763521,2165377044,8,a3 a5 b6 c5 d3 e1 f2,12,17,-5,1,0
763540,75500114,8,a2 a5 b1 b4 b6 d6 e3,13,16,-3,1,0
763582,2172657738,8,a2 a4 b1 c2 d6 e1 f2,15,14,1,1,0
763616,265554,8,a2 a5 b1 b3 b5 b6 d1,16,13,3,1,0
763623,330066,8,a2 a5 b1 b3 b6 c5 d1,15,14,1,1,0
763629,4458834,8,a2 a5 b1 b3 b6 d1 d5,16,13,3,1,0
763634,41945682,8,a2 a5 b1 b4 b6 d6 e2,14,15,-1,1,0
763638,2155874898,8,a2 a5 b1 b4 b6 d6 f2,13,16,-3,1,0
763641,2172652050,8,a2 a5 b4 b6 d6 e1 f2,12,17,-5,1,0
763642,8653138,8,a2 a5 b1 b3 b6 d1 d6,15,14,1,1,0
763643,25168466,8,a2 a5 b1 b4 b6 d6 e1,13,16,-3,1,0
763686,2172660240,8,a5 b4 b6 c2 d6 e1 f2,12,17,-5,1,0
763687,8661584,8,a5 b1 b4 b6 c2 d1 d6,14,15,-1,1,0
763707,2197882900,8,a3 a5 b6 c5 e1 e2 f2,12,17,-5,1,0
763713,2172652112,8,a5 b1 b4 b6 d6 e1 f2,12,17,-5,1,0
763824,1329234,8,a2 a5 b1 b6 c3 d1 d3,15,14,1,1,0
763857,2164312084,8,a3 a5 b6 c3 c4 e1 f2,12,17,-5,1,0
763952,67389522,8,a2 a5 b1 b6 c3 d1 e3,14,15,-1,1,0
763985,2164303892,8,a3 a5 b6 c2 c4 e1 f2,13,16,-3,1,0
764044,17340436,8,a3 a5 b6 c1 c4 d2 e1,12,17,-5,1,0
764063,2164408394,8,a2 a4 b1 c3 c6 e1 f2,15,14,1,1,0
764096,2164299796,8,a3 a5 b6 c1 c4 e1 f2,12,17,-5,1,0
764115,2172684308,4,a3 a5 b6 c4 d6 e1 f2,12,17,-5,1,0
764133,2441794,8,a2 b1 b4 c3 c5 d1 d4,14,15,-1,1,0
764166,281170,8,a2 a5 b1 b4 b6 c3 d1,14,15,-1,1,0
764199,2168490004,8,a3 a5 b6 c4 d5 e1 f2,13,16,-3,1,0
764241,313426,8,a2 a5 b1 b6 c3 c4 d1,15,14,1,1,0
764274,2166392852,8,a3 a5 b6 c4 d4 e1 f2,12,17,-5,1,0
764304,2377810,8,a2 a5 b1 b6 c3 d1 d4,14,15,-1,1,0
764337,2165344276,8,a3 a5 b6 c4 d3 e1 f2,13,16,-3,1,0
764356,75532370,8,a2 a5 b1 b6 c4 d6 e3,14,15,-1,1,0
764389,2164819988,8,a3 a5 b6 c4 d2 e1 f2,12,17,-5,1,0
764398,2172665930,8,a2 a4 b1 c3 d6 e1 f2,14,15,-1,1,0
764432,281682,8,a2 a5 b1 b5 b6 c3 d1,15,14,1,1,0
764439,346194,8,a2 a5 b1 b6 c3 c5 d1,14,15,-1,1,0
764445,4474962,8,a2 a5 b1 b6 c3 d1 d5,15,14,1,1,0
764450,41977938,8,a2 a5 b1 b6 c4 d6 e2,15,14,1,1,0
764454,2155907154,8,a2 a5 b1 b6 c4 d6 f2,14,15,-1,1,0
764457,2172684306,8,a2 a5 b6 c4 d6 e1 f2,13,16,-3,1,0
764458,8669266,8,a2 a5 b1 b6 c3 d1 d6,14,15,-1,1,0
764459,25200722,8,a2 a5 b1 b6 c4 d6 e1,14,15,-1,1,0
764483,2172684432,8,a5 b2 b6 c4 d6 e1 f2,12,17,-5,1,0
764502,2169509904,8,a5 b6 c1 d3 d5 e1 f2,13,16,-3,1,0
764503,8693840,8,a5 b1 b6 c2 c4 d1 d6,15,14,1,1,0
764515,2165381136,8,a5 b6 c1 c5 d3 e1 f2,12,17,-5,1,0
764519,25729040,8,a5 b6 c1 c4 d2 d6 e1,12,17,-5,1,0
764523,2165316624,8,a5 b5 b6 c1 d3 e1 f2,13,16,-3,1,0
764529,2172684368,8,a5 b1 b6 c4 d6 e1 f2,13,16,-3,1,0
764531,2172688400,8,a5 b6 c1 c4 d6 e1 f2,12,17,-5,1,0
764623,68421714,8,a2 a5 b1 b6 d1 d3 e3,15,14,1,1,0
764656,2164283664,8,a5 b3 b6 c1 c3 e1 f2,12,17,-5,1,0
764736,2164424778,8,a2 a4 b1 c4 c6 e1 f2,16,13,3,1,0
764872,1313362,8,a2 a5 b1 b4 b6 d1 d3,15,14,1,1,0
764905,2168473620,8,a3 a5 b6 c3 d5 e1 f2,12,17,-5,1,0
764947,1345618,8,a2 a5 b1 b6 c4 d1 d3,16,13,3,1,0
765010,3410002,8,a2 a5 b1 b6 d1 d3 d4,15,14,1,1,0
765043,2164316176,8,a5 b6 c1 c3 c4 e1 f2,12,17,-5,1,0
765062,77596754,8,a2 a5 b1 b6 d4 d6 e3,13,16,-3,1,0
765104,2172682314,8,a2 a4 b1 c4 d6 e1 f2,15,14,1,1,0
765138,1313874,8,a2 a5 b1 b5 b6 d1 d3,16,13,3,1,0
765145,1378386,8,a2 a5 b1 b6 c5 d1 d3,15,14,1,1,0
765151,5507154,8,a2 a5 b1 b6 d1 d3 d5,16,13,3,1,0
765156,44042322,8,a2 a5 b1 b6 d4 d6 e2,14,15,-1,1,0
765160,2157971538,8,a2 a5 b1 b6 d4 d6 f2,13,16,-3,1,0
765163,2174748690,8,a2 a5 b6 d4 d6 e1 f2,12,17,-5,1,0
765164,9701458,8,a2 a5 b1 b6 d1 d3 d6,15,14,1,1,0
765165,27265106,8,a2 a5 b1 b6 d4 d6 e1,13,16,-3,1,0
765208,2168477712,8,a5 b6 c1 c3 d5 e1 f2,12,17,-5,1,0
765209,9766978,8,a2 b1 b6 c5 d1 d3 d6,15,14,1,1,0
765229,2164284432,8,a5 b5 b6 c1 c3 e1 f2,12,17,-5,1,0
765235,2174748752,8,a5 b1 b6 d4 d6 e1 f2,12,17,-5,1,0
765293,17315860,8,a3 a5 b6 c1 c2 d2 e1,12,17,-5,1,0
765312,2164457546,8,a2 a4 b1 c5 c6 e1 f2,15,14,1,1,0
765385,2172659732,8,a3 a5 b6 c2 d6 e1 f2,12,17,-5,1,0
765438,67373650,8,a2 a5 b1 b4 b6 d1 e3,14,15,-1,1,0
765471,2168465428,8,a3 a5 b6 c2 d5 e1 f2,13,16,-3,1,0
765513,67405906,8,a2 a5 b1 b6 c4 d1 e3,15,14,1,1,0
765546,2166364432,8,a5 b3 b6 c1 d4 e1 f2,12,17,-5,1,0
765566,34875412,8,a3 a5 b6 c2 d1 d3 e2,15,14,1,1,0
765576,69470290,8,a2 a5 b1 b6 d1 d4 e3,14,15,-1,1,0
765609,2164300048,8,a5 b3 b6 c1 c4 e1 f2,13,16,-3,1,0
765628,201590866,8,a2 a5 b1 b6 d1 e3 e4,15,14,1,1,0
765661,2164267792,8,a5 b3 b4 b6 c1 e1 f2,12,17,-5,1,0
765670,2172715082,8,a2 a4 b1 c5 d6 e1 f2,14,15,-1,1,0
765704,67374162,8,a2 a5 b1 b5 b6 d1 e3,15,14,1,1,0
765711,67438674,8,a2 a5 b1 b6 c5 d1 e3,14,15,-1,1,0
765717,71567442,8,a2 a5 b1 b6 d1 d5 e3,15,14,1,1,0
765722,176162898,8,a2 a5 b1 b6 d6 e2 e4,15,14,1,1,0
765726,2290092114,8,a2 a5 b1 b6 d6 e4 f2,14,15,-1,1,0
765729,2306869266,8,a2 a5 b6 d6 e1 e4 f2,13,16,-3,1,0
765730,75761746,8,a2 a5 b1 b6 d1 d6 e3,14,15,-1,1,0
765731,159385682,8,a2 a5 b1 b6 d6 e1 e4,14,15,-1,1,0
765755,2306869392,8,a5 b2 b6 d6 e1 e4 f2,12,17,-5,1,0
765774,2168461584,8,a5 b3 b6 c1 d5 e1 f2,13,16,-3,1,0
765775,75827266,8,a2 b1 b6 c5 d1 d6 e3,14,15,-1,1,0
765787,2164332816,8,a5 b3 b6 c1 c5 e1 f2,12,17,-5,1,0
765791,159914000,8,a5 b6 c1 d2 d6 e1 e4,12,17,-5,1,0
765795,2164268304,8,a5 b3 b5 b6 c1 e1 f2,13,16,-3,1,0
765801,2306869328,8,a5 b1 b6 d6 e1 e4 f2,13,16,-3,1,0
765803,2172655888,8,a5 b3 b6 c1 d6 e1 f2,12,17,-5,1,0
765866,21501972,8,a3 a5 b6 c1 d2 d5 e1,12,17,-5,1,0
765885,2164916298,8,a2 a4 b1 c6 d2 e1 f2,15,14,1,1,0
765918,2168461332,8,a3 a5 b6 c1 d5 e1 f2,12,17,-5,1,0
765960,2165440586,8,a2 a4 b1 c6 d3 e1 f2,16,13,3,1,0
766004,18356244,8,a3 a5 b6 c1 d2 d3 e1,12,17,-5,1,0
766023,2166489162,8,a2 a4 b1 c6 d4 e1 f2,15,14,1,1,0
766073,554178580,8,a3 a5 b6 c1 d2 e1 e6,12,17,-5,1,0
766074,2168586314,8,a2 a4 b1 c6 d5 e1 f2,16,13,3,1,0
766088,151525396,8,a3 a5 b6 c1 d2 e1 e4,12,17,-5,1,0
766099,50862100,8,a3 a5 b6 c1 d2 e1 e2,12,17,-5,1,0
766104,2688680010,8,a2 a4 b1 c6 d5 e6 f2,17,12,5,1,0
766106,2164396564,8,a3 a5 b4 c1 c6 e1 f2,12,17,-5,1,0
766115,2172780618,8,a2 a4 b1 c6 d6 e1 f2,15,14,1,1,0
766149,2197946442,8,a2 a4 b1 c6 e1 e2 f2,16,13,3,1,0
766156,2231500874,8,a2 a4 b1 c6 e1 e3 f2,15,14,1,1,0
766162,2298609738,8,a2 a4 b1 c6 e1 e4 f2,16,13,3,1,0
766167,2432827466,8,a2 a4 b1 c6 e1 e5 f2,15,14,1,1,0
